,89,90
vn177_ind,-0.0,-0.0
vn177_inda,1.0,1.0
vn177_indb,1.0,1.0
vn177_indc,0.0,0.0
vn177_indd,-0.0,-0.0
vn178,0.0,0.0
vn178_ind,-0.0,-0.0
vn178_inda,1.0,1.0
vn178_indb,1.0,1.0
vn178_indc,0.0,0.0
vn178_indd,-0.0,-0.0
vn179,0.0,0.0
vn179_ind,-0.0,-0.0
vn179_inda,1.0,1.0
vn179_indb,1.0,1.0
vn179_indc,0.0,0.0
vn179_indd,-0.0,-0.0
vn17_ind,0.0,0.0
vn17_inda,1.0,1.0
vn17_indb,1.0,1.0
vn17_indc,0.0,0.0
vn17_indd,0.0,0.0
vn18,0.0,0.0
vn180,0.0,0.0
vn180_ind,-0.0,-0.0
vn180_inda,1.0,1.0
vn180_indb,1.0,1.0
vn180_indc,0.0,0.0
vn180_indd,-0.0,-0.0
vn181,0.0,0.0
vn181_ind,-0.0,-0.0
vn181_inda,1.0,1.0
vn181_indb,1.0,1.0
vn181_indc,0.0,0.0
vn181_indd,-0.0,-0.0
vn182,0.0,0.0
vn182_ind,-0.0,-0.0
vn182_inda,1.0,1.0
vn182_indb,1.0,1.0
vn182_indc,0.0,0.0
vn182_indd,-0.0,-0.0
vn183,0.0,0.0
vn183_ind,-0.0,-0.0
vn183_inda,1.0,1.0
vn183_indb,1.0,1.0
vn183_indc,0.0,0.0
vn183_indd,-0.0,-0.0
vn184,0.0,0.0
vn184_ind,-0.0,-0.0
vn184_inda,1.0,1.0
vn184_indb,1.0,1.0
vn184_indc,0.0,0.0
vn184_indd,-0.0,-0.0
vn185,0.0,0.0
vn185_ind,-0.0,-0.0
vn185_inda,1.0,1.0
vn185_indb,1.0,1.0
vn185_indc,0.0,0.0
vn185_indd,-0.0,-0.0
vn186,0.0,0.0
vn186_ind,-0.0,-0.0
vn186_inda,1.0,1.0
vn186_indb,1.0,1.0
vn186_indc,0.0,0.0
vn186_indd,-0.0,-0.0
vn187,0.0,0.0
vn187_ind,-0.0,-0.0
vn187_inda,1.0,1.0
vn187_indb,1.0,1.0
vn187_indc,0.0,0.0
vn187_indd,-0.0,-0.0
vn188,0.0,0.0
vn188_ind,-0.0,-0.0
vn188_inda,1.0,1.0
vn188_indb,1.0,1.0
vn188_indc,0.0,0.0
vn188_indd,-0.0,-0.0
vn189,0.0,0.0
vn189_ind,-0.0,-0.0
vn189_inda,1.0,1.0
vn189_indb,1.0,1.0
vn189_indc,0.0,0.0
vn189_indd,-0.0,-0.0
vn18_ind,0.0,0.0
vn18_inda,1.0,1.0
vn18_indb,1.0,1.0
vn18_indc,0.0,0.0
vn18_indd,0.0,0.0
vn19,0.0,0.0
vn190,0.0,0.0
vn190_ind,-0.0,-0.0
vn190_inda,1.0,1.0
vn190_indb,1.0,1.0
vn190_indc,0.0,0.0
vn190_indd,-0.0,-0.0
vn191,0.0,0.0
vn191_ind,-0.0,-0.0
vn191_inda,1.0,1.0
vn191_indb,1.0,1.0
vn191_indc,0.0,0.0
vn191_indd,-0.0,-0.0
vn192,0.0,0.0
vn192_ind,-0.0,-0.0
vn192_inda,1.0,1.0
vn192_indb,1.0,1.0
vn192_indc,0.0,0.0
vn192_indd,-0.0,-0.0
vn193,0.0,0.0
vn193_ind,-0.0,-0.0
vn193_inda,1.0,1.0
vn193_indb,1.0,1.0
vn193_indc,0.0,0.0
vn193_indd,-0.0,-0.0
vn194,0.0,0.0
vn194_ind,-0.0,-0.0
vn194_inda,1.0,1.0
vn194_indb,1.0,1.0
vn194_indc,0.0,0.0
vn194_indd,-0.0,-0.0
vn195,0.0,0.0
vn195_ind,-0.0,-0.0
vn195_inda,1.0,1.0
vn195_indb,1.0,1.0
vn195_indc,0.0,0.0
vn195_indd,-0.0,-0.0
vn196,0.0,0.0
vn196_ind,-0.0,-0.0
vn196_inda,1.0,1.0
vn196_indb,1.0,1.0
vn196_indc,0.0,0.0
vn196_indd,-0.0,-0.0
vn197,0.0,0.0
vn197_ind,-0.0,-0.0
vn197_inda,1.0,1.0
vn197_indb,1.0,1.0
vn197_indc,0.0,0.0
vn197_indd,-0.0,-0.0
vn198,0.0,0.0
vn198_ind,-0.0,-0.0
vn198_inda,1.0,1.0
vn198_indb,1.0,1.0
vn198_indc,0.0,0.0
vn198_indd,-0.0,-0.0
vn199,0.0,0.0
vn199_ind,-0.0,-0.0
vn199_inda,1.0,1.0
vn199_indb,1.0,1.0
vn199_indc,0.0,0.0
vn199_indd,-0.0,-0.0
vn19_ind,0.0,0.0
vn19_inda,1.0,1.0
vn19_indb,1.0,1.0
vn19_indc,0.0,0.0
vn19_indd,0.0,0.0
vn1_ind,0.0,0.0
vn1_inda,1.0,1.0
vn1_indb,1.0,1.0
vn1_indc,0.0,0.0
vn1_indd,0.0,0.0
vn2,0.0,0.0
vn20,0.0,0.0
vn200,0.0,0.0
vn200_ind,-0.0,-0.0
vn200_inda,1.0,1.0
vn200_indb,1.0,1.0
vn200_indc,0.0,0.0
vn200_indd,-0.0,-0.0
vn201,0.0,0.0
vn201_ind,-0.0,-0.0
vn201_inda,1.0,1.0
vn201_indb,1.0,1.0
vn201_indc,0.0,0.0
vn201_indd,-0.0,-0.0
vn202,0.0,0.0
vn202_ind,-0.0,-0.0
vn202_inda,1.0,1.0
vn202_indb,1.0,1.0
vn202_indc,0.0,0.0
vn202_indd,-0.0,-0.0
vn203,0.0,0.0
vn203_ind,-0.0,-0.0
vn203_inda,1.0,1.0
vn203_indb,1.0,1.0
vn203_indc,0.0,0.0
vn203_indd,-0.0,-0.0
vn204,0.0,0.0
vn204_ind,-0.0,-0.0
vn204_inda,1.0,1.0
vn204_indb,1.0,1.0
vn204_indc,0.0,0.0
vn204_indd,-0.0,-0.0
vn205,0.0,0.0
vn205_ind,-0.0,-0.0
vn205_inda,1.0,1.0
vn205_indb,1.0,1.0
vn205_indc,0.0,0.0
vn205_indd,-0.0,-0.0
vn206,0.0,0.0
vn206_ind,-0.0,-0.0
vn206_inda,1.0,1.0
vn206_indb,1.0,1.0
vn206_indc,0.0,0.0
vn206_indd,-0.0,-0.0
vn207,0.0,0.0
vn207_ind,-0.0,-0.0
vn207_inda,1.0,1.0
vn207_indb,1.0,1.0
vn207_indc,0.0,0.0
vn207_indd,-0.0,-0.0
vn208,0.0,0.0
vn208_ind,-0.0,-0.0
vn208_inda,1.0,1.0
vn208_indb,1.0,1.0
vn208_indc,0.0,0.0
vn208_indd,-0.0,-0.0
vn209,0.0,0.0
vn209_ind,-0.0,-0.0
vn209_inda,1.0,1.0
vn209_indb,1.0,1.0
vn209_indc,0.0,0.0
vn209_indd,-0.0,-0.0
vn20_ind,0.0,0.0
vn20_inda,1.0,1.0
vn20_indb,1.0,1.0
vn20_indc,0.0,0.0
vn20_indd,0.0,0.0
vn21,0.0,0.0
vn210,0.0,0.0
vn210_ind,-0.0,-0.0
vn210_inda,1.0,1.0
vn210_indb,1.0,1.0
vn210_indc,0.0,0.0
vn210_indd,-0.0,-0.0
vn211,0.0,0.0
vn211_ind,-0.0,-0.0
vn211_inda,1.0,1.0
vn211_indb,1.0,1.0
vn211_indc,0.0,0.0
vn211_indd,-0.0,-0.0
vn212,0.0,0.0
vn212_ind,-0.0,-0.0
vn212_inda,1.0,1.0
vn212_indb,1.0,1.0
vn212_indc,0.0,0.0
vn212_indd,-0.0,-0.0
vn213,0.0,0.0
vn213_ind,-0.0,-0.0
vn213_inda,1.0,1.0
vn213_indb,1.0,1.0
vn213_indc,0.0,0.0
vn213_indd,-0.0,-0.0
vn214,0.0,0.0
vn214_ind,-0.0,-0.0
vn214_inda,1.0,1.0
vn214_indb,1.0,1.0
vn214_indc,0.0,0.0
vn214_indd,-0.0,-0.0
vn215,0.0,0.0
vn215_ind,-0.0,-0.0
vn215_inda,1.0,1.0
vn215_indb,1.0,1.0
vn215_indc,0.0,0.0
vn215_indd,-0.0,-0.0
vn216,0.0,0.0
vn216_ind,-0.0,-0.0
vn216_inda,1.0,1.0
vn216_indb,1.0,1.0
vn216_indc,0.0,0.0
vn216_indd,-0.0,-0.0
vn217,0.0,0.0
vn217_ind,-0.0,-0.0
vn217_inda,1.0,1.0
vn217_indb,1.0,1.0
vn217_indc,0.0,0.0
vn217_indd,-0.0,-0.0
vn218,0.0,0.0
vn218_ind,-0.0,-0.0
vn218_inda,1.0,1.0
vn218_indb,1.0,1.0
vn218_indc,0.0,0.0
vn218_indd,-0.0,-0.0
vn219,0.0,0.0
vn219_ind,-0.0,-0.0
vn219_inda,1.0,1.0
vn219_indb,1.0,1.0
vn219_indc,0.0,0.0
vn219_indd,-0.0,-0.0
vn21_ind,0.0,0.0
vn21_inda,1.0,1.0
vn21_indb,1.0,1.0
vn21_indc,0.0,0.0
vn21_indd,0.0,0.0
vn22,0.0,0.0
vn220,0.0,0.0
vn220_ind,-0.0,-0.0
vn220_inda,1.0,1.0
vn220_indb,1.0,1.0
vn220_indc,0.0,0.0
vn220_indd,-0.0,-0.0
vn221,0.0,0.0
vn221_ind,-0.0,-0.0
vn221_inda,1.0,1.0
vn221_indb,1.0,1.0
vn221_indc,0.0,0.0
vn221_indd,-0.0,-0.0
vn222,0.0,0.0
vn222_ind,-0.0,-0.0
vn222_inda,1.0,1.0
vn222_indb,1.0,1.0
vn222_indc,0.0,0.0
vn222_indd,-0.0,-0.0
vn223,0.0,0.0
vn223_ind,-0.0,-0.0
vn223_inda,1.0,1.0
vn223_indb,1.0,1.0
vn223_indc,0.0,0.0
vn223_indd,-0.0,-0.0
vn224,0.0,0.0
vn224_ind,-0.0,-0.0
vn224_inda,1.0,1.0
vn224_indb,1.0,1.0
vn224_indc,0.0,0.0
vn224_indd,-0.0,-0.0
vn225,0.0,0.0
vn225_ind,-0.0,-0.0
vn225_inda,1.0,1.0
vn225_indb,1.0,1.0
vn225_indc,0.0,0.0
vn225_indd,-0.0,-0.0
vn226,0.0,0.0
vn226_ind,-0.0,-0.0
vn226_inda,1.0,1.0
vn226_indb,1.0,1.0
vn226_indc,0.0,0.0
vn226_indd,-0.0,-0.0
vn227,0.0,0.0
vn227_ind,-0.0,-0.0
vn227_inda,1.0,1.0
vn227_indb,1.0,1.0
vn227_indc,0.0,0.0
vn227_indd,-0.0,-0.0
vn228,0.0,0.0
vn228_ind,-0.0,-0.0
vn228_inda,1.0,1.0
vn228_indb,1.0,1.0
vn228_indc,0.0,0.0
vn228_indd,-0.0,-0.0
vn229,0.0,0.0
vn229_ind,-0.0,-0.0
vn229_inda,1.0,1.0
vn229_indb,1.0,1.0
vn229_indc,0.0,0.0
vn229_indd,-0.0,-0.0
vn22_ind,0.0,0.0
vn22_inda,1.0,1.0
vn22_indb,1.0,1.0
vn22_indc,0.0,0.0
vn22_indd,0.0,0.0
vn23,0.0,0.0
vn230,0.0,0.0
vn230_ind,-0.0,-0.0
vn230_inda,1.0,1.0
vn230_indb,1.0,1.0
vn230_indc,0.0,0.0
vn230_indd,-0.0,-0.0
vn231,0.0,0.0
vn231_ind,-0.0,-0.0
vn231_inda,1.0,1.0
vn231_indb,1.0,1.0
vn231_indc,0.0,0.0
vn231_indd,-0.0,-0.0
vn232,0.0,0.0
vn232_ind,-0.0,-0.0
vn232_inda,1.0,1.0
vn232_indb,1.0,1.0
vn232_indc,0.0,0.0
vn232_indd,-0.0,-0.0
vn233,0.0,0.0
vn233_ind,-0.0,-0.0
vn233_inda,1.0,1.0
vn233_indb,1.0,1.0
vn233_indc,0.0,0.0
vn233_indd,-0.0,-0.0
vn234,0.0,0.0
vn234_ind,-0.0,-0.0
vn234_inda,1.0,1.0
vn234_indb,1.0,1.0
vn234_indc,0.0,0.0
vn234_indd,-0.0,-0.0
vn235,0.0,0.0
vn235_ind,-0.0,-0.0
vn235_inda,1.0,1.0
vn235_indb,1.0,1.0
vn235_indc,0.0,0.0
vn235_indd,-0.0,-0.0
vn236,0.0,0.0
vn236_ind,-0.0,-0.0
vn236_inda,1.0,1.0
vn236_indb,1.0,1.0
vn236_indc,0.0,0.0
vn236_indd,-0.0,-0.0
vn237,0.0,0.0
vn237_ind,-0.0,-0.0
vn237_inda,1.0,1.0
vn237_indb,1.0,1.0
vn237_indc,0.0,0.0
vn237_indd,-0.0,-0.0
vn238,0.0,0.0
vn238_ind,-0.0,-0.0
vn238_inda,1.0,1.0
vn238_indb,1.0,1.0
vn238_indc,0.0,0.0
vn238_indd,-0.0,-0.0
vn239,0.0,0.0
vn239_ind,-0.0,-0.0
vn239_inda,1.0,1.0
vn239_indb,1.0,1.0
vn239_indc,0.0,0.0
vn239_indd,-0.0,-0.0
vn23_ind,0.0,0.0
vn23_inda,1.0,1.0
vn23_indb,1.0,1.0
vn23_indc,0.0,0.0
vn23_indd,0.0,0.0
vn24,0.0,0.0
vn240,0.0,0.0
vn240_ind,-0.0,-0.0
vn240_inda,1.0,1.0
vn240_indb,1.0,1.0
vn240_indc,0.0,0.0
vn240_indd,-0.0,-0.0
vn241,0.0,0.0
vn241_ind,-0.0,-0.0
vn241_inda,1.0,1.0
vn241_indb,1.0,1.0
vn241_indc,0.0,0.0
vn241_indd,-0.0,-0.0
vn242,0.0,0.0
vn242_ind,-0.0,-0.0
vn242_inda,1.0,1.0
vn242_indb,1.0,1.0
vn242_indc,0.0,0.0
vn242_indd,-0.0,-0.0
vn243,0.0,0.0
vn243_ind,-0.0,-0.0
vn243_inda,1.0,1.0
vn243_indb,1.0,1.0
vn243_indc,0.0,0.0
vn243_indd,-0.0,-0.0
vn244,0.0,0.0
vn244_ind,-0.0,-0.0
vn244_inda,1.0,1.0
vn244_indb,1.0,1.0
vn244_indc,0.0,0.0
vn244_indd,-0.0,-0.0
vn245,0.0,0.0
vn245_ind,-0.0,-0.0
vn245_inda,1.0,1.0
vn245_indb,1.0,1.0
vn245_indc,0.0,0.0
vn245_indd,-0.0,-0.0
vn246,0.0,0.0
vn246_ind,-0.0,-0.0
vn246_inda,1.0,1.0
vn246_indb,1.0,1.0
vn246_indc,0.0,0.0
vn246_indd,-0.0,-0.0
vn247,0.0,0.0
vn247_ind,-0.0,-0.0
vn247_inda,1.0,1.0
vn247_indb,1.0,1.0
vn247_indc,0.0,0.0
vn247_indd,-0.0,-0.0
vn248,0.0,0.0
vn248_ind,-0.0,-0.0
vn248_inda,1.0,1.0
vn248_indb,1.0,1.0
vn248_indc,0.0,0.0
vn248_indd,-0.0,-0.0
vn249,0.0,0.0
vn249_ind,-0.0,-0.0
vn249_inda,1.0,1.0
vn249_indb,1.0,1.0
vn249_indc,0.0,0.0
vn249_indd,-0.0,-0.0
vn24_ind,0.0,0.0
vn24_inda,1.0,1.0
vn24_indb,1.0,1.0
vn24_indc,0.0,0.0
vn24_indd,0.0,0.0
vn25,0.0,0.0
vn250,0.0,0.0
vn250_ind,-0.0,-0.0
vn250_inda,1.0,1.0
vn250_indb,1.0,1.0
vn250_indc,0.0,0.0
vn250_indd,-0.0,-0.0
vn251,0.0,0.0
vn251_ind,-0.0,-0.0
vn251_inda,1.0,1.0
vn251_indb,1.0,1.0
vn251_indc,0.0,0.0
vn251_indd,-0.0,-0.0
vn252,0.0,0.0
vn252_ind,-0.0,-0.0
vn252_inda,1.0,1.0
vn252_indb,1.0,1.0
vn252_indc,0.0,0.0
vn252_indd,-0.0,-0.0
vn253,0.0,0.0
vn253_ind,-0.0,-0.0
vn253_inda,1.0,1.0
vn253_indb,1.0,1.0
vn253_indc,0.0,0.0
vn253_indd,-0.0,-0.0
vn254,0.0,0.0
vn254_ind,-0.0,-0.0
vn254_inda,1.0,1.0
vn254_indb,1.0,1.0
vn254_indc,0.0,0.0
vn254_indd,-0.0,-0.0
vn255,0.0,0.0
vn255_ind,-0.0,-0.0
vn255_inda,1.0,1.0
vn255_indb,1.0,1.0
vn255_indc,0.0,0.0
vn255_indd,-0.0,-0.0
vn256,0.0,0.0
vn256_ind,-0.0,-0.0
vn256_inda,1.0,1.0
vn256_indb,1.0,1.0
vn256_indc,0.0,0.0
vn256_indd,-0.0,-0.0
vn257,0.0,0.0
vn257_ind,-0.0,-0.0
vn257_inda,1.0,1.0
vn257_indb,1.0,1.0
vn257_indc,0.0,0.0
vn257_indd,-0.0,-0.0
vn258,0.0,0.0
vn258_ind,-0.0,-0.0
vn258_inda,1.0,1.0
vn258_indb,1.0,1.0
vn258_indc,0.0,0.0
vn258_indd,-0.0,-0.0
vn259,0.0,0.0
vn259_ind,-0.0,-0.0
vn259_inda,1.0,1.0
vn259_indb,1.0,1.0
vn259_indc,0.0,0.0
vn259_indd,-0.0,-0.0
vn25_ind,0.0,0.0
vn25_inda,1.0,1.0
vn25_indb,1.0,1.0
vn25_indc,0.0,0.0
vn25_indd,0.0,0.0
vn26,0.0,0.0
vn260,0.0,0.0
vn260_ind,-0.0,-0.0
vn260_inda,1.0,1.0
vn260_indb,1.0,1.0
vn260_indc,0.0,0.0
vn260_indd,-0.0,-0.0
vn261,0.0,0.0
vn261_ind,-0.0,-0.0
vn261_inda,1.0,1.0
vn261_indb,1.0,1.0
vn261_indc,0.0,0.0
vn261_indd,-0.0,-0.0
vn262,0.0,0.0
vn262_ind,-0.0,-0.0
vn262_inda,1.0,1.0
vn262_indb,1.0,1.0
vn262_indc,0.0,0.0
vn262_indd,-0.0,-0.0
vn263,0.0,0.0
vn263_ind,-0.0,-0.0
vn263_inda,1.0,1.0
vn263_indb,1.0,1.0
vn263_indc,0.0,0.0
vn263_indd,-0.0,-0.0
vn264,0.0,0.0
vn264_ind,-0.0,-0.0
vn264_inda,1.0,1.0
vn264_indb,1.0,1.0
vn264_indc,0.0,0.0
vn264_indd,-0.0,-0.0
vn265,0.0,0.0
vn265_ind,-0.0,-0.0
vn265_inda,1.0,1.0
vn265_indb,1.0,1.0
vn265_indc,0.0,0.0
vn265_indd,-0.0,-0.0
vn266,0.0,0.0
vn266_ind,-0.0,-0.0
vn266_inda,1.0,1.0
vn266_indb,1.0,1.0
vn266_indc,0.0,0.0
vn266_indd,-0.0,-0.0
vn267,0.0,0.0
vn267_ind,-0.0,-0.0
vn267_inda,1.0,1.0
vn267_indb,1.0,1.0
vn267_indc,0.0,0.0
vn267_indd,-0.0,-0.0
vn268,0.0,0.0
vn268_ind,-0.0,-0.0
vn268_inda,1.0,1.0
vn268_indb,1.0,1.0
vn268_indc,0.0,0.0
vn268_indd,-0.0,-0.0
vn269,0.0,0.0
vn269_ind,-0.0,-0.0
vn269_inda,1.0,1.0
vn269_indb,1.0,1.0
vn269_indc,0.0,0.0
vn269_indd,-0.0,-0.0
vn26_ind,0.0,0.0
vn26_inda,1.0,1.0
vn26_indb,1.0,1.0
vn26_indc,0.0,0.0
vn26_indd,0.0,0.0
vn27,0.0,0.0
vn270,0.0,0.0
vn270_ind,-0.0,-0.0
vn270_inda,1.0,1.0
vn270_indb,1.0,1.0
vn270_indc,0.0,0.0
vn270_indd,-0.0,-0.0
vn271,0.0,0.0
vn271_ind,-0.0,-0.0
vn271_inda,1.0,1.0
vn271_indb,1.0,1.0
vn271_indc,0.0,0.0
vn271_indd,-0.0,-0.0
vn272,0.0,0.0
vn272_ind,-0.0,-0.0
vn272_inda,1.0,1.0
vn272_indb,1.0,1.0
vn272_indc,0.0,0.0
vn272_indd,-0.0,-0.0
vn273,0.0,0.0
vn273_ind,-0.0,-0.0
vn273_inda,1.0,1.0
vn273_indb,1.0,1.0
vn273_indc,0.0,0.0
vn273_indd,-0.0,-0.0
vn274,0.0,0.0
vn274_ind,-0.0,-0.0
vn274_inda,1.0,1.0
vn274_indb,1.0,1.0
vn274_indc,0.0,0.0
vn274_indd,-0.0,-0.0
vn275,0.0,0.0
vn275_ind,-0.0,-0.0
vn275_inda,1.0,1.0
vn275_indb,1.0,1.0
vn275_indc,0.0,0.0
vn275_indd,-0.0,-0.0
vn276,0.0,0.0
vn276_ind,-0.0,-0.0
vn276_inda,1.0,1.0
vn276_indb,1.0,1.0
vn276_indc,0.0,0.0
vn276_indd,-0.0,-0.0
vn277,0.0,0.0
vn277_ind,-0.0,-0.0
vn277_inda,1.0,1.0
vn277_indb,1.0,1.0
vn277_indc,0.0,0.0
vn277_indd,-0.0,-0.0
vn278,0.0,0.0
vn278_ind,-0.0,-0.0
vn278_inda,1.0,1.0
vn278_indb,1.0,1.0
vn278_indc,0.0,0.0
vn278_indd,-0.0,-0.0
vn279,0.0,0.0
vn279_ind,-0.0,-0.0
vn279_inda,1.0,1.0
vn279_indb,1.0,1.0
vn279_indc,0.0,0.0
vn279_indd,-0.0,-0.0
vn27_ind,0.0,0.0
vn27_inda,1.0,1.0
vn27_indb,1.0,1.0
vn27_indc,0.0,0.0
vn27_indd,0.0,0.0
vn28,0.0,0.0
vn280,0.0,0.0
vn280_ind,-0.0,-0.0
vn280_inda,1.0,1.0
vn280_indb,1.0,1.0
vn280_indc,0.0,0.0
vn280_indd,-0.0,-0.0
vn281,0.0,0.0
vn281_ind,-0.0,-0.0
vn281_inda,1.0,1.0
vn281_indb,1.0,1.0
vn281_indc,0.0,0.0
vn281_indd,-0.0,-0.0
vn282,0.0,0.0
vn282_ind,-0.0,-0.0
vn282_inda,1.0,1.0
vn282_indb,1.0,1.0
vn282_indc,0.0,0.0
vn282_indd,-0.0,-0.0
vn283,0.0,0.0
vn283_ind,-0.0,-0.0
vn283_inda,1.0,1.0
vn283_indb,1.0,1.0
vn283_indc,0.0,0.0
vn283_indd,-0.0,-0.0
vn284,0.0,0.0
vn284_ind,-0.0,-0.0
vn284_inda,1.0,1.0
vn284_indb,1.0,1.0
vn284_indc,0.0,0.0
vn284_indd,-0.0,-0.0
vn285,0.0,0.0
vn285_ind,-0.0,-0.0
vn285_inda,1.0,1.0
vn285_indb,1.0,1.0
vn285_indc,0.0,0.0
vn285_indd,-0.0,-0.0
vn286,0.0,0.0
vn286_ind,-0.0,-0.0
vn286_inda,1.0,1.0
vn286_indb,1.0,1.0
vn286_indc,0.0,0.0
vn286_indd,-0.0,-0.0
vn287,0.0,0.0
vn287_ind,-0.0,-0.0
vn287_inda,1.0,1.0
vn287_indb,1.0,1.0
vn287_indc,0.0,0.0
vn287_indd,-0.0,-0.0
vn288,0.0,0.0
vn288_ind,-0.0,-0.0
vn288_inda,1.0,1.0
vn288_indb,1.0,1.0
vn288_indc,0.0,0.0
vn288_indd,-0.0,-0.0
vn289,0.0,0.0
vn289_ind,-0.0,-0.0
vn289_inda,1.0,1.0
vn289_indb,1.0,1.0
vn289_indc,0.0,0.0
vn289_indd,-0.0,-0.0
vn28_ind,0.0,0.0
vn28_inda,1.0,1.0
vn28_indb,1.0,1.0
vn28_indc,0.0,0.0
vn28_indd,0.0,0.0
vn29,0.0,0.0
vn290,0.0,0.0
vn290_ind,-0.0,-0.0
vn290_inda,1.0,1.0
vn290_indb,1.0,1.0
vn290_indc,0.0,0.0
vn290_indd,-0.0,-0.0
vn291,0.0,0.0
vn291_ind,-0.0,-0.0
vn291_inda,1.0,1.0
vn291_indb,1.0,1.0
vn291_indc,0.0,0.0
vn291_indd,-0.0,-0.0
vn292,0.0,0.0
vn292_ind,-0.0,-0.0
vn292_inda,1.0,1.0
vn292_indb,1.0,1.0
vn292_indc,0.0,0.0
vn292_indd,-0.0,-0.0
vn293,0.0,0.0
vn293_ind,-0.0,-0.0
vn293_inda,1.0,1.0
vn293_indb,1.0,1.0
vn293_indc,0.0,0.0
vn293_indd,-0.0,-0.0
vn294,0.0,0.0
vn294_ind,-0.0,-0.0
vn294_inda,1.0,1.0
vn294_indb,1.0,1.0
vn294_indc,0.0,0.0
vn294_indd,-0.0,-0.0
vn295,0.0,0.0
vn295_ind,-0.0,-0.0
vn295_inda,1.0,1.0
vn295_indb,1.0,1.0
vn295_indc,0.0,0.0
vn295_indd,-0.0,-0.0
vn296,0.0,0.0
vn296_ind,-0.0,-0.0
vn296_inda,1.0,1.0
vn296_indb,1.0,1.0
vn296_indc,0.0,0.0
vn296_indd,-0.0,-0.0
vn297,0.0,0.0
vn297_ind,-0.0,-0.0
vn297_inda,1.0,1.0
vn297_indb,1.0,1.0
vn297_indc,0.0,0.0
vn297_indd,-0.0,-0.0
vn298,0.0,0.0
vn298_ind,-0.0,-0.0
vn298_inda,1.0,1.0
vn298_indb,1.0,1.0
vn298_indc,0.0,0.0
vn298_indd,-0.0,-0.0
vn299,0.0,0.0
vn299_ind,-0.0,-0.0
vn299_inda,1.0,1.0
vn299_indb,1.0,1.0
vn299_indc,0.0,0.0
vn299_indd,-0.0,-0.0
vn29_ind,0.0,0.0
vn29_inda,1.0,1.0
vn29_indb,1.0,1.0
vn29_indc,0.0,0.0
vn29_indd,0.0,0.0
vn2_ind,0.0,0.0
vn2_inda,1.0,1.0
vn2_indb,1.0,1.0
vn2_indc,0.0,0.0
vn2_indd,0.0,0.0
vn3,0.0,0.0
vn30,0.0,0.0
vn300,0.0,0.0
vn300_ind,-0.0,-0.0
vn300_inda,1.0,1.0
vn300_indb,1.0,1.0
vn300_indc,0.0,0.0
vn300_indd,-0.0,-0.0
vn301,0.0,0.0
vn301_ind,-0.0,-0.0
vn301_inda,1.0,1.0
vn301_indb,1.0,1.0
vn301_indc,0.0,0.0
vn301_indd,-0.0,-0.0
vn302,0.0,0.0
vn302_ind,-0.0,-0.0
vn302_inda,1.0,1.0
vn302_indb,1.0,1.0
vn302_indc,0.0,0.0
vn302_indd,-0.0,-0.0
vn303,0.0,0.0
vn303_ind,-0.0,-0.0
vn303_inda,1.0,1.0
vn303_indb,1.0,1.0
vn303_indc,0.0,0.0
vn303_indd,-0.0,-0.0
vn304,0.0,0.0
vn304_ind,-0.0,-0.0
vn304_inda,1.0,1.0
vn304_indb,1.0,1.0
vn304_indc,0.0,0.0
vn304_indd,-0.0,-0.0
vn305,0.0,0.0
vn305_ind,-0.0,-0.0
vn305_inda,1.0,1.0
vn305_indb,1.0,1.0
vn305_indc,0.0,0.0
vn305_indd,-0.0,-0.0
vn306,0.0,0.0
vn306_ind,-0.0,-0.0
vn306_inda,1.0,1.0
vn306_indb,1.0,1.0
vn306_indc,0.0,0.0
vn306_indd,-0.0,-0.0
vn307,0.0,0.0
vn307_ind,-0.0,-0.0
vn307_inda,1.0,1.0
vn307_indb,1.0,1.0
vn307_indc,0.0,0.0
vn307_indd,-0.0,-0.0
vn308,0.0,0.0
vn308_ind,-0.0,-0.0
vn308_inda,1.0,1.0
vn308_indb,1.0,1.0
vn308_indc,0.0,0.0
vn308_indd,-0.0,-0.0
vn309,0.0,0.0
vn309_ind,-0.0,-0.0
vn309_inda,1.0,1.0
vn309_indb,1.0,1.0
vn309_indc,0.0,0.0
vn309_indd,-0.0,-0.0
vn30_ind,0.0,0.0
vn30_inda,1.0,1.0
vn30_indb,1.0,1.0
vn30_indc,0.0,0.0
vn30_indd,0.0,0.0
vn31,0.0,0.0
vn310,0.0,0.0
vn310_ind,-0.0,-0.0
vn310_inda,1.0,1.0
vn310_indb,1.0,1.0
vn310_indc,0.0,0.0
vn310_indd,-0.0,-0.0
vn311,0.0,0.0
vn311_ind,-0.0,-0.0
vn311_inda,1.0,1.0
vn311_indb,1.0,1.0
vn311_indc,0.0,0.0
vn311_indd,-0.0,-0.0
vn312,0.0,0.0
vn312_ind,-0.0,-0.0
vn312_inda,1.0,1.0
vn312_indb,1.0,1.0
vn312_indc,0.0,0.0
vn312_indd,-0.0,-0.0
vn313,0.0,0.0
vn313_ind,-0.0,-0.0
vn313_inda,1.0,1.0
vn313_indb,1.0,1.0
vn313_indc,0.0,0.0
vn313_indd,-0.0,-0.0
vn314,0.0,0.0
vn314_ind,-0.0,-0.0
vn314_inda,1.0,1.0
vn314_indb,1.0,1.0
vn314_indc,0.0,0.0
vn314_indd,-0.0,-0.0
vn315,0.0,0.0
vn315_ind,-0.0,-0.0
vn315_inda,1.0,1.0
